,ID,Q1A1,Q1A2,Q2A11,Q2A12,Q2A2,Q2A3,Q3,Q4A1,Q4A2,Q4A3,Q4A4,Q4A5,Q4A6,Q4A7,Q5A1,Q5A2,Q5A3,Q5A4,Q5A5,Q5A6,Q5A7,Q6A1,Q6A2,Q6A3,Q6A4,Q7,Q7A1,Q7A2,Q7A3,Q8A1,Q8A2,Q8A3,Q8A4,Q8B1,Q8B2,Q8B3,Q8B4,Q9A1,Q9A2,Q9A3,Q9A4,Q9A5,Q9B1,Q9B2,Q9B3,Q9B4,Q9B5,Q11A1,Q11A2,Q11B1,Q11B2,Q12A1,Q12A2,Q12B1,Q12B2,Q13A1,Q13A2,Q13A3,Q13A4,Q13B1,Q13B2,Q13B3,Q13B4,Q14A1,Q14A2,Q14A3,Q14A4,Q14B1,Q14B2,Q14B3,Q14B4,Q15,Q15A1,Q15A2,Q15B1,Q15B2,Q15C,Q16A1,Q16A2,Q16A3,Q16A4,Q16A5,Q16A6,Q17A01,Q17A02,Q17A03,Q18A1,Q18A2,Q18A3,Q18A4,Q18A5,Q19A1,Q19A2,Q19A3,Q20A1,Q20A2,Q20A3,Q20A4,Q20A5,Q20A6,Q20A7,Q21A1,Q21A2,Q21A3,Q21A4,Q21A5,Q21A6,Q21A7,Q21A8,Q22A1,Q22A2,Q22A3,Q22A4,Q22A5,Q31A1,Q31A2,Q31A3,Q31A4,Q31A5,Q32A01,Q32A02,Q32A03,Q32A04,Q32A05,Q32A06,Q32A07,Q32A08,Q32A09,Q32A10,Q32A11,Q32A12,Q32A13,Q32A14,Q32A15,Q32A16,Q32A17,Q32A18,Q32A19,Q32A20,Q32A21,Q32A22,ADQ1,ADQ2,ADQ3,ADQ3A,ADQ4,ADQ5,ADQ6,ADQ7,ADQ8,ADQ8A1,ADQ8A2,ADQ8A3,ADQ8A4,ADQ8A5,ADQ8A6,ADQ8A7,ADQ8A8,ADQ9,ADQ101,ADQ102,ADQ103,WT,년도
4851,10793,2,1,1,,2,2,1,3,4,3,4,3,3,3,4,4,3,4,3,3,3,2,2,2,3,1,,25.0,,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,2.0,5.0,6.0,,,,2,2,2,2,2,3,3,2,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2,2,2,3,3,2,2,2,3,4,3,4,4,1,1.0,2.0,,,,1.0,11.0,12.0,14.0,,,,,,,,,,,,,,,,,,70,2,11,,3,1,1,1,1,,,,,,,,,3,1,1,1,1.8,2018
4852,10794,2,2,2,,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,1.0,3.0,,,,,,,2,2,2,2,2,1,2,2,,,,,,,,,,,2,2,2,3,3,2,2,2,4,3,3,4,4,1,1.0,,,,,3.0,9.0,13.0,14.0,,,,,,,,,,,,,,,,,,72,2,4,1.0,3,1,1,2,1,,,,,,,,,6,1,1,1,1.8,2018
4853,10795,2,2,1,,2,2,1,2,2,2,3,2,2,1,2,3,2,2,2,2,2,2,3,2,2,1,,6.0,,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,2.0,,,,,,3,3,2,2,2,2,2,1,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2,2,2,3,2,3,3,2,4,3,4,4,3,1,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,71,2,11,,2,1,2,1,2,1.0,,,,,,,,4,1,1,1,1.8,2018
4854,10796,1,2,1,,2,2,1,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,2,2,1,,20.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,,,,,,,1.0,,,,,,3,3,4,3,3,2,3,3,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3,3,2,3,2,2,3,2,5,4,3,5,4,2,5.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,71,2,11,,2,1,1,2,2,1.0,,,,,,,,6,1,1,1,1.8,2018
4855,10797,2,2,1,,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,1,,20.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,2,2,3,3,3,2,3,3,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3,3,2,3,2,3,2,3,5,4,4,5,5,3,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,71,2,11,,3,1,2,3,2,1.0,,,,,,,,5,1,1,1,1.8,2018
4856,10798,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,2.0,,,,,,,2,2,3,2,2,1,1,1,,,,,,,,,,,2,1,1,3,3,2,2,2,4,3,3,2,3,2,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,71,2,11,,1,1,2,1,2,1.0,,,,,,,,4,1,1,1,1.8,2018
4857,10799,2,2,1,,2,2,1,4,4,4,4,4,4,4,4,4,3,4,4,4,3,1,1,1,1,1,,30.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,3,3,4,2,2,1,2,1,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3,2,3,3,3,3,2,2,3,4,3,5,4,1,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,72,2,11,,1,1,2,1,2,1.0,,,,,,,,5,1,1,1,1.8,2018
4858,10800,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,1,1,1,2,2,3,2,2,,,,,,,,,,,3,2,2,2,1,2,2,2,3,3,3,4,3,1,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,82,2,11,,2,1,1,2,1,,,,,,,,,3,1,1,1,1.8,2018
4859,10801,2,2,1,,2,2,1,1,2,1,1,1,1,1,2,1,1,4,4,1,1,2,2,3,2,1,,20.0,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,3.0,,,,,,2,2,2,2,3,1,2,2,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2,2,3,2,2,2,2,2,5,2,5,5,5,2,1.0,,,,,5.0,6.0,9.0,,,,,,,,,,,,,,,,,,,71,2,4,1.0,2,1,1,1,2,1.0,,,,,,,,5,1,1,1,1.8,2018
4860,10802,2,2,2,,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,1,2,2,2,2,1,2,2,,,,,,,,,,,2,3,2,2,2,2,2,1,4,3,3,3,3,1,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,88,2,11,,2,1,2,2,2,1.0,,,,,,,,7,1,1,1,1.8,2018
4861,10803,2,2,1,,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,,30.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,2.0,3.0,,,,,2,2,1,3,3,3,3,1,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1.0,,,,,11.0,12.0,13.0,,,,,,,,,,,,,,,,,,,71,2,14,,2,1,2,2,2,1.0,,,,,,,,4,1,1,1,1.8,2018
4862,10804,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,1.0,,,,,,,2,2,1,2,2,1,1,1,,,,,,,,,,,3,2,2,3,3,2,2,2,4,4,5,4,4,1,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,72,2,11,,2,1,2,3,1,,,,,,,,,2,1,1,1,1.8,2018
4863,10805,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,2.0,,,,,,,2,2,2,2,2,2,3,2,,,,,,,,,,,3,3,3,3,3,2,2,3,5,5,5,5,5,2,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,72,2,11,,3,1,2,1,2,1.0,,,,,,,,5,1,1,1,1.8,2018
4864,10806,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,1.0,,,,,,,3,3,3,1,1,1,1,1,,,,,,,,,,,3,3,3,3,3,2,3,2,5,5,5,5,5,2,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,74,2,11,,2,1,2,1,2,1.0,,,,,,,,10,1,1,1,1.8,2018
4865,10807,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,4.0,1.0,,,,,,,3,4,3,2,2,2,2,1,,,,,,,,,,,3,3,3,4,4,3,3,3,5,5,5,6,6,2,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,72,2,11,,2,1,2,3,2,1.0,,,,,,,,5,1,1,1,1.8,2018
4866,10808,1,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,4.0,2.0,,,,,,,1,1,2,1,1,1,1,1,,,,,,,,,,,2,2,3,3,3,1,1,1,4,4,5,4,4,1,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,84,2,14,,1,1,2,1,2,1.0,,,,,,,,9,1,1,1,1.8,2018
4867,10809,1,1,1,,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,,10.0,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,2.0,,,,,,3,3,3,3,3,4,4,3,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3,3,4,4,4,3,3,3,6,6,6,5,5,3,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,71,2,4,1.0,3,1,2,3,2,1.0,,,,,,,,9,1,1,1,1.8,2018
4868,10810,1,2,2,,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,3,2,1,3,2,3,3,3,,,,,,,,,,,3,3,2,2,3,2,2,2,5,6,5,4,5,1,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,74,2,5,1.0,2,1,2,2,2,1.0,,,,,,,,6,1,1,1,1.8,2018
4869,10811,2,2,1,,2,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,,15.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,7.0,,,,,,3,3,4,1,2,1,1,1,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3,2,3,4,3,3,3,3,4,3,3,4,4,1,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,79,2,11,,1,1,1,2,1,,,,,,,,,2,1,1,1,1.8,2018
4870,10812,2,2,1,,2,2,1,2,2,1,1,1,1,2,3,3,2,2,1,1,3,2,1,1,1,1,,25.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,6.0,,,,,,3,3,4,2,1,1,1,2,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,3,3,4,3,2,3,3,3,4,5,6,5,5,1,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,72,2,4,1.0,1,1,1,2,1,,,,,,,,,3,1,1,1,1.8,2018
4871,10813,2,2,1,,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,,20.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,2,3,3,2,4,3,3,3,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2,2,1,3,2,3,3,2,4,4,6,5,4,2,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,71,2,11,,2,1,2,2,2,1.0,,,,,,,,8,1,1,1,1.8,2018
4872,10814,1,2,2,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,3.0,,,,,,,2,1,1,2,2,1,1,2,,,,,,,,,,,3,3,3,3,2,2,2,2,5,6,4,4,5,2,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,73,2,11,,2,1,2,2,2,1.0,,,,,,,,4,1,1,1,1.8,2018
4873,10815,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,3.0,,,,,,,3,3,2,3,2,3,3,3,,,,,,,,,,,2,3,2,2,2,2,3,2,4,4,3,3,3,2,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,71,2,11,,1,1,2,1,2,1.0,,,,,,,,5,1,1,1,1.8,2018
4874,10816,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,3,3,3,3,3,3,2,3,,,,,,,,,,,3,2,2,3,2,2,2,2,3,4,5,4,4,1,9.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,71,2,11,,2,1,2,2,2,1.0,,,,,,,,6,1,1,1,1.8,2018
4875,10817,2,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,3.0,,,,,,,3,3,2,3,3,2,3,3,,,,,,,,,,,2,2,2,2,2,3,2,2,4,4,3,4,5,2,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,71,2,11,,3,1,1,1,1,,,,,,,,,3,1,1,1,1.8,2018
4876,10996,1,1,1,,2,2,1,3,3,2,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,1,10.0,30.0,,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,,,,,,,2.0,,,,,,2,3,1,3,3,4,3,3,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2,2,3,2,2,1,2,2,3,4,4,4,4,2,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,55,1,4,2.0,3,1,1,2,2,1.0,3.0,,,,,,,8,2,1,1,1.24,2018
4877,10997,1,2,1,,2,2,1,1,3,4,4,4,2,2,4,4,4,4,4,3,3,4,2,2,2,1,5.0,30.0,,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,,,,,,,2.0,5.0,,,,,4,3,1,3,4,3,4,3,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3,3,2,4,4,3,3,3,6,6,5,6,6,3,1.0,2.0,,,,22.0,,,,,,,,,,,,,,,,,,,,,55,1,7,,3,1,1,2,2,1.0,3.0,,,,,,,6,2,1,1,1.24,2018
4878,10998,2,1,1,,2,2,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,,30.0,,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,3,3,2,2,2,3,3,2,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,2,2,2,3,3,3,3,1,4,4,5,4,3,1,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,55,1,7,,3,1,1,1,2,1.0,3.0,,,,,,,7,2,1,1,1.24,2018
4879,10999,1,2,1,,2,2,1,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,4,3,3,1,15.0,30.0,15.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,2,1,4,3,1,3,3,2,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4,2,3,3,3,3,2,1,2,2,3,5,1,3,1.0,3.0,,,,15.0,,,,,,,,,,,,,,,,,,,,,56,1,4,2.0,3,1,1,1,2,1.0,3.0,,,,,,,6,2,1,1,1.24,2018
4880,11000,1,1,1,,1,2,1,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,1,30.0,30.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,5.0,,,,,4,3,2,4,4,3,4,4,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4,3,4,4,4,4,4,3,7,6,7,6,6,3,1.0,2.0,3.0,4.0,,8.0,9.0,10.0,,,,,,,,,,,,,,,,,,,56,*,*,,4,1,1,1,2,1.0,,,,,,,,10,*,1,1,1.24,2018
4881,11001,1,2,1,,1,2,1,3,3,3,3,4,3,3,3,3,3,3,3,2,2,3,2,4,4,1,12.0,17.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,,4.0,,,,,,2,1,3,3,2,2,2,1,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3,3,3,3,3,3,4,3,4,5,3,4,3,2,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,56,1,8,,3,1,1,2,2,1.0,3.0,,,,,,,8,2,1,1,1.24,2018
4882,11002,2,2,1,,2,2,1,2,2,2,2,2,2,3,3,3,2,3,3,2,3,2,1,1,1,1,,30.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,2.0,6.0,,,,,2,2,3,2,2,2,2,1,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3,3,3,3,4,3,2,4,4,4,4,3,2,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,57,1,5,1.0,3,1,1,3,2,1.0,,,,,,,,6,2,1,1,1.24,2018
4883,11003,1,2,1,,2,2,1,2,2,2,2,2,1,2,3,4,3,3,3,3,3,3,2,3,4,1,10.0,25.0,,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,4.0,5.0,6.0,,,,3,4,2,3,2,2,3,3,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2,3,4,3,3,4,3,3,4,5,4,4,4,2,1.0,2.0,,,,6.0,7.0,,,,,,,,,,,,,,,,,,,,57,1,8,,3,1,1,2,2,1.0,,,,,,,,7,2,1,1,1.24,2018
4884,11004,1,2,1,,2,2,1,3,4,3,3,3,4,3,3,4,3,3,3,4,3,4,3,3,4,1,25.0,30.0,,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,1.0,5.0,,,,,3,4,1,3,4,4,3,3,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3,4,3,3,4,4,3,3,5,6,5,5,3,3,1.0,2.0,3.0,4.0,,10.0,14.0,16.0,,,,,,,,,,,,,,,,,,,57,*,*,,4,1,1,1,2,1.0,3.0,,,,,,,9,*,1,1,1.24,2018
4885,11005,1,1,1,,2,2,1,3,3,4,3,3,3,3,3,3,4,3,3,3,3,2,2,3,2,1,8.0,22.0,,3.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,2.0,4.0,,,,,2,1,3,4,3,2,3,3,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3,4,3,3,3,3,4,3,5,4,4,4,4,2,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,57,1,8,,2,1,1,1,2,1.0,3.0,,,,,,,6,2,1,1,1.24,2018
4886,11006,2,2,1,,2,2,1,2,3,3,2,2,2,3,3,3,2,3,3,2,3,2,2,2,1,1,,30.0,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,6.0,,,,,2,2,3,2,2,2,2,1,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2,2,3,3,3,3,3,1,4,4,4,4,3,2,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,58,1,5,1.0,3,1,1,1,2,1.0,3.0,,,,,,,9,2,1,1,1.24,2018
4887,11007,1,1,3,,2,2,1,1,1,1,1,1,1,1,4,3,1,1,2,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,2.0,2.0,,,,,,,3,3,2,2,2,2,1,2,,,,,,,,,,,4,3,3,4,3,3,3,3,5,5,4,5,4,3,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,59,1,5,1.0,3,1,1,1,2,1.0,3.0,,,,,,,7,2,1,1,1.24,2018
